DATE,TMAX,TMIN,PRCP,SNWD,SNOW
2021-03-16,150.0,44.0,23.0,0.0,0.0
2021-03-17,72.0,39.0,244.0,0.0,0.0
2021-03-18,133.0,67.0,13.0,0.0,0.0
2021-03-19,233.0,106.0,229.0,0.0,0.0
2021-03-20,111.0,11.0,3.0,0.0,0.0
2021-03-21,111.0,11.0,3.0,0.0,0.0
2021-03-22,183.0,67.0,0.0,0.0,0.0
2021-03-23,211.0,83.0,0.0,0.0,0.0
2021-03-24,200.0,100.0,0.0,0.0,0.0
2021-03-25,233.0,122.0,0.0,0.0,0.0
2021-03-26,256.0,128.0,94.0,0.0,0.0
2021-03-27,233.0,144.0,104.0,0.0,0.0
2021-03-28,294.0,156.0,5.0,0.0,0.0
2021-03-29,278.0,72.0,23.0,0.0,0.0
2021-03-30,189.0,28.0,0.0,0.0,0.0
2021-03-31,233.0,28.0,0.0,0.0,0.0
2021-04-01,267.0,72.0,38.0,0.0,0.0
2021-04-02,133.0,0.0,0.0,0.0,0.0
2021-04-03,106.0,-33.0,0.0,0.0,0.0
2021-04-04,167.0,-33.0,0.0,0.0,0.0
2021-04-05,244.0,0.0,0.0,0.0,0.0
2021-04-06,267.0,44.0,0.0,0.0,0.0
2021-04-07,289.0,61.0,0.0,0.0,0.0
2021-04-08,306.0,78.0,0.0,0.0,0.0
2021-04-09,283.0,106.0,0.0,0.0,0.0
2021-04-10,267.0,128.0,20.0,0.0,0.0
2021-04-11,250.0,139.0,48.0,0.0,0.0
2021-04-12,256.0,94.0,0.0,0.0,0.0
2021-04-13,283.0,94.0,0.0,0.0,0.0
2021-04-14,256.0,94.0,0.0,0.0,0.0
2021-04-15,300.0,94.0,0.0,0.0,0.0
2021-04-16,228.0,50.0,0.0,0.0,0.0
2021-04-17,211.0,50.0,0.0,0.0,0.0
2021-04-18,228.0,89.0,0.0,0.0,0.0
2021-04-19,239.0,89.0,0.0,0.0,0.0
2021-04-20,217.0,61.0,0.0,0.0,0.0
2021-04-21,239.0,61.0,0.0,0.0,0.0
2021-04-22,256.0,-17.0,0.0,0.0,0.0
2021-04-23,161.0,-17.0,0.0,0.0,0.0
2021-04-24,206.0,6.0,0.0,0.0,0.0
2021-04-25,172.0,83.0,224.0,0.0,0.0
2021-04-26,228.0,56.0,0.0,0.0,0.0
2021-04-27,256.0,56.0,0.0,0.0,0.0
2021-04-28,289.0,83.0,0.0,0.0,0.0
2021-04-29,294.0,156.0,0.0,0.0,0.0
2021-04-30,289.0,172.0,0.0,0.0,0.0
2021-05-01,256.0,94.0,0.0,0.0,0.0
2021-05-02,244.0,89.0,0.0,0.0,0.0
2021-05-03,283.0,89.0,0.0,0.0,0.0
2021-05-04,250.0,172.0,41.0,0.0,0.0
2021-05-05,306.0,167.0,180.0,0.0,0.0
2021-05-06,278.0,128.0,0.0,0.0,0.0
2021-05-07,233.0,111.0,0.0,0.0,0.0
2021-05-08,206.0,39.0,5.0,0.0,0.0
2021-05-09,250.0,39.0,0.0,0.0,0.0
2021-05-10,289.0,100.0,0.0,0.0,0.0
2021-05-11,272.0,167.0,0.0,0.0,0.0
2021-05-12,250.0,144.0,33.0,0.0,0.0
2021-05-13,144.0,56.0,79.0,0.0,0.0
2021-05-14,222.0,56.0,0.0,0.0,0.0
2021-05-15,233.0,61.0,0.0,0.0,0.0
2021-05-16,250.0,61.0,0.0,0.0,0.0
2021-05-17,272.0,94.0,0.0,0.0,0.0
2021-05-18,278.0,128.0,5.0,0.0,0.0
2021-05-19,256.0,133.0,0.0,0.0,0.0
2021-05-20,294.0,128.0,0.0,0.0,0.0
2021-05-21,306.0,128.0,0.0,0.0,0.0
2021-05-22,306.0,106.0,0.0,0.0,0.0
2021-05-23,306.0,106.0,0.0,0.0,0.0
